Фото;Комнат;Метро;До ближайшего метро;Адрес;Дом;Full Address;Latitude;Longitude;Этаж/Этажность;Общая площадь;Жилая площадь;Кухня;Балкон;Лифт;Телефон;Санузел;Альтернатива;Цена в рублях;Цена в рублях за метр;Телефоны;Дата обновления;ИНКОМ;Источник
17;2;Алексеевская, ВДНХ, Рижская;2т 10п;Москва, Новоалексеевская ул.;16 корпус 1;Москва, Новоалексеевская ул. 16 корпус 1 ;55.8084131;37.6469423;4/12;67,8;31,9;11,9;Л;ПГ;;2;Нет;28900000;426254;+7(963)657-4419;01.11.2022 7:58:30;Нет;Авито, Циан, ДомКлик
17;2;Алексеевская, ВДНХ, Выставочный центр;7п;Москва, Новоалексеевская ул.;16 строение 10;Москва, Новоалексеевская ул. 16 строение 10 ;55.809637;37.6489959;4/12;67,8;31,9;11,9;Л;ПГ;;2;;28900000;426254;+7(965)287-4396;01.11.2022 10:20:39;Нет;Циан, ДомКлик, Яндекс
50;3;Алексеевская, ВДНХ, Выставочный центр;8п;Москва, Староалексеевская ул.;3;Москва, Староалексеевская ул. 3 ;55.8103396;37.64412780000001;10/20;73,2;43;10,1;Л;ПГ;;2;Да;29000000;396175;+7(964)782-2181;01.11.2022 12:25:21;Нет;Авито, Циан, ДомКлик
18;3;Алексеевская, ВДНХ, Рижская;6п;Москва, 3-я Мытищинская ул.;3 корпус 2;Москва, 3-я Мытищинская ул. 3 корпус 2 ;55.8057865;37.64434749999999;7/17;74,3;42;14;Л;П;;С;Нет;29000000;390310;+7(966)063-8763;01.11.2022 12:26:07;Нет;Авито, Циан, ДомКлик
30;2;Алексеевская, ВДНХ, Выставочный центр;7п;Москва, Новоалексеевская ул.;16 корпус 2;Москва, Новоалексеевская ул. 16 корпус 2 ;55.80823359999999;37.6477517;10/21;59;36;18;Л;П;;2;Нет;29000000;491525;+7(916)007-3584, +7(967)255-2787;01.11.2022 10:24:19;Нет;Авито, Циан, ДомКлик
8;3;Алексеевская, ВДНХ, Рижская;7п;Москва, Новоалексеевская ул.;16 корпус 2;Москва, Новоалексеевская ул. 16 корпус 2 ;55.80823359999999;37.6477517;14/18;85,2;50;11,5;;ПГ;;Р;Нет;29500000;346244;+7(985)037-0542;01.11.2022 10:25:02;Нет;Циан, ДомКлик
29;2;Алексеевская;7п;Москва, Новоалексеевская ул.;16 корпус 2;Москва, Новоалексеевская ул. 16 корпус 2 ;55.80823359999999;37.6477517;13/19;60;30;13,1;Л;П;;2;Нет;29500000;491667;+7(966)058-4644;01.11.2022 10:25:14;Нет;Авито, Циан, ДомКлик
22;3;Алексеевская, ВДНХ, Выставочный центр;8п;Москва, Староалексеевская ул.;3;Москва, Староалексеевская ул. 3 ;55.8103396;37.64412780000001;16/20;73,9;45,3;12;Б;ПГ;;2;Нет;29500000;399188;+7(916)018-5582;01.11.2022 12:25:15;Нет;Авито, Циан
18;3;ВДНХ, Алексеевская, Сокольники;11п;Москва, Маломосковская ул.;21 корпус 1;Москва, Маломосковская ул. 21 корпус 1 ;55.8134745;37.65014439999999;7/17;79;51,2;10;Б;ПГ;;С;Нет;29700000;375949;+7(965)240-6963;01.11.2022 15:27:13;Нет;Авито, Циан, ДомКлик, Яндекс
22;5;ВДНХ, Улица Сергея Эйзенштейна, Выставочный центр;10п;Москва, Бориса Галушкина ул.;20;Москва, Бориса Галушкина ул. 20 ;55.8225658;37.6588859;8/8;89;55;23;Б2;П;Да;2;Да;29750000;334270;+7(985)446-5758;01.11.2022 12:22:12;Нет;Авито, Циан, Виннер
19;3;ВДНХ, Улица Сергея Эйзенштейна, Выставочный центр;10п;Москва, Бориса Галушкина ул.;20;Москва, Бориса Галушкина ул. 20 ;55.8225658;37.6588859;8/8;89;55;23;Б2;П;Да;2;Да;29750000;334270;+7(985)446-5758;01.11.2022 12:22:12;Нет;Циан, Виннер, Яндекс
12;3;-;;Москва, Мира пр-т.;118А;Москва, Мира пр-т. 118А ;55.81042790000001;37.64072669999999;7/10;92;55;10;;;Да;Р;Нет;29800000;323913;+7(985)386-1848;01.11.2022 8:07:34;Нет;Циан
21;3;Алексеевская, ВДНХ, Проспект Мира;7п;Москва, Новоалексеевская ул.;16 корпус 2;Москва, Новоалексеевская ул. 16 корпус 2 ;55.80823359999999;37.6477517;12/21;60;;;Л;ПГ;;2;Нет;29900000;498333;+7(965)286-5716;01.11.2022 10:24:49;Нет;Циан
7;3;Алексеевская, ВДНХ, Рижская;11п;Москва, Новоалексеевская ул.;16 корпус 4;Москва, Новоалексеевская ул. 16 корпус 4 ;55.80722050000001;37.6468657;9/14;70;;;Л;;;2;Нет;29900000;427143;+7(965)271-5914;01.11.2022 10:24:00;Нет;Циан
34;2;Алексеевская, ВДНХ, Рижская;10п;Москва, Новоалексеевская ул.;16 корпус 2;Москва, Новоалексеевская ул. 16 корпус 2 ;55.80823359999999;37.6477517;5/19;57,5;32,3;14;Л;ПГ;;С;Нет;29900000;520000;+7(915)211-0745;01.11.2022 10:23:49;Нет;Циан, ДомКлик
16;3;Алексеевская, ВДНХ, Выставочный центр;8п;Москва, Староалексеевская ул.;3;Москва, Староалексеевская ул. 3 ;55.8103396;37.64412780000001;17/18;78;52;11;Л2;ПГ;;2;Да;30000000;384615;+7(906)017-6831;01.11.2022 12:26:07;Нет;Авито, Циан, ДомКлик
17;3;ВДНХ, Алексеевская;1т 6п;Москва, Кибальчича ул.;2 корпус 1;Москва, Кибальчича ул. 2 корпус 1 ;55.8161008;37.6430433;10/12;105,4;62,6;11;Б2;ПГ;;С;Да;30000000;284630;+7(905)563-5052;01.11.2022 8:04:25;Нет;Авито, Циан, ДомКлик
21;3;Алексеевская;5п;Москва, Староалексеевская ул.;5А;Москва, Староалексеевская ул. 5А ;55.8114334;37.64523270000001;4/27;91,6;51,4;13,6;;ПГ;;2;Нет;30000000;327511;+7(966)047-0215;01.11.2022 8:07:02;Нет;Авито, Циан, ДомКлик
39;2;Алексеевская, ВДНХ, Рижская;10п;Москва, Новоалексеевская ул.;16 корпус 3;Москва, Новоалексеевская ул. 16 корпус 3 ;55.807717;37.6477846;8/9;68;33;13;Л;ПГ;;2;Нет;30000000;441176;+7(916)782-0637;01.11.2022 10:20:47;Нет;Авито, Циан, ДомКлик
21;2;Алексеевская, ВДНХ, Выставочный центр;7п;Москва, Новоалексеевская ул.;16 корпус 2;Москва, Новоалексеевская ул. 16 корпус 2 ;55.80823359999999;37.6477517;11/21;68;31;12;Л;ПГ;;2;Нет;30000000;441176;+7(966)061-5373;01.11.2022 10:21:18;Нет;Авито, Циан, ДомКлик
6;2;Алексеевская, ВДНХ;1т 8п;Москва, Новоалексеевская ул.;16 корпус 4;Москва, Новоалексеевская ул. 16 корпус 4 ;55.80722050000001;37.6468657;3/18;64,2;43,2;21;;П;;2;Нет;30000000;467290;+7(967)062-3101;01.11.2022 7:59:50;Нет;Авито, Циан, ДомКлик
19;2;Алексеевская;15п;Москва, Маломосковская ул.;14;Москва, Маломосковская ул. 14 ;55.8127677;37.6477996;17/21;48;28;7;Л;ПГ;;С;Нет;30000000;625000;+7(965)115-5289;01.11.2022 10:23:22;Нет;Авито, Циан, ДомКлик
9;1;Алексеевская, ВДНХ, Рижская;5п;Москва, Новоалексеевская ул.;16 корпус 2;Москва, Новоалексеевская ул. 16 корпус 2 ;55.80823359999999;37.6477517;13/19;41;13;19;Б;ПГ;;С;Нет;30290000;738780;+7(965)140-0540, +7(965)145-4322;01.11.2022 10:22:21;Нет;Авито, Циан, ДомКлик
21;1;Алексеевская, ВДНХ, Выставочный центр;7п;Москва, Новоалексеевская ул.;16 корпус 2;Москва, Новоалексеевская ул. 16 корпус 2 ;55.80823359999999;37.6477517;13/21;44;18;15;Л;П;;С;Нет;30290000;688409;+7(910)423-9611, +7(963)723-5339;01.11.2022 10:22:37;Нет;Авито, Циан, ДомКлик, ОГРК
14;3;Алексеевская, ВДНХ, Рижская;5п;Москва, 3-я Мытищинская ул.;3 корпус 2;Москва, 3-я Мытищинская ул. 3 корпус 2 ;55.8057865;37.64434749999999;3/17;80;52,5;14;Л2;П;Да;С;Нет;30300000;378750;+7(966)050-7622;01.11.2022 12:28:38;Нет;Циан
27;2;Алексеевская, ВДНХ, Выставочный центр;18п;Москва, Рижский пр.;3;Москва, Рижский пр. 3 ;55.8118729;37.6586781;9/10;72,9;41,5;14,9;;П;;С;Нет;30500000;418381;+7(915)341-5914;01.11.2022 12:24:42;Нет;Авито, Циан, ДомКлик, Яндекс
21;4;Улица Сергея Эйзенштейна, ВДНХ, Выставочный центр;15п;Москва, Бориса Галушкина ул.;17;Москва, Бориса Галушкина ул. 17 ;55.8227979;37.6600871;7/8;94,8;68;9;Б;П;Да;Р;Нет;30550000;322257;+7(966)027-4948;01.11.2022 8:05:23;Нет;Циан
6;2;Алексеевская, ВДНХ, Рижская;2т 10п;Москва, Маломосковская ул.;14;Москва, Маломосковская ул. 14 ;55.8127677;37.6477996;13/21;64;;14;;;;С;Нет;31000000;484375;+7(985)780-9940;01.11.2022 12:24:58;Нет;Авито, Циан
9;2;Алексеевская, ВДНХ, Рижская;15п;Москва, Рижский пр.;3;Москва, Рижский пр. 3 ;55.8118729;37.6586781;8/10;73;41,5;14,9;Б;ПГ;;С;Нет;31000000;424658;+7(916)282-7991;01.11.2022 12:25:21;Нет;Авито, Циан, ДомКлик
50;2;Алексеевская, ВДНХ, Выставочный центр;7п;Москва, Новоалексеевская ул.;16 корпус 1;Москва, Новоалексеевская ул. 16 корпус 1 ;55.8084131;37.6469423;14/19;56,2;;14,8;;Г;;;;31644688;563073;+7(495)134-6301;01.11.2022 10:23:10;Нет;Циан, Яндекс
20;3;Алексеевская, ВДНХ, Рижская;2т 11п;Москва, Староалексеевская ул.;5А;Москва, Староалексеевская ул. 5А ;55.8114334;37.64523270000001;4/27;86,3;66;30;Б;ПГ;;2;Нет;31900000;369641;+7(963)949-0344;01.11.2022 8:00:11;Нет;Авито, Циан, ДомКлик
20;3;Алексеевская, Выставочный центр, ВДНХ;10п;Москва, Староалексеевская ул.;5А;Москва, Староалексеевская ул. 5А ;55.8114334;37.64523270000001;4/27;86,3;56,2;30;;ПГ;;2;;31900000;369641;+7(916)059-0604, +7(968)625-1448;01.11.2022 12:24:53;Нет;Авито, Циан
34;2;Алексеевская, ВДНХ, Выставочный центр;5п;Москва, Новоалексеевская ул.;16 корпус 2;Москва, Новоалексеевская ул. 16 корпус 2 ;55.80823359999999;37.6477517;15/21;64,3;;17;Л;ПГ;;2;Нет;31950000;496890;+7(966)061-9010;01.11.2022 10:22:48;Нет;Авито, Циан, ДомКлик
15;2;Алексеевская;5п;Москва, Маломосковская ул.;4;Москва, Маломосковская ул. 4 ;55.813226;37.6426774;5/16;83;33;28;Л;ПГ;;2;Нет;32000000;385542;+7(966)047-0215;01.11.2022 12:25:10;Нет;Авито, Циан, ДомКлик, Яндекс
19;2;Алексеевская, ВДНХ, Рижская;10п;Москва, Новоалексеевская ул.;16 корпус 3;Москва, Новоалексеевская ул. 16 корпус 3 ;55.807717;37.6477846;8/21;64,9;40;15;Л;П;;Р;Нет;32000000;493066;+7(909)944-3445;01.11.2022 10:21:57;Нет;Авито, Циан, ДомКлик
4;2;Алексеевская, Рижская, ВДНХ;1т 6п;Москва, Новоалексеевская ул.;16 корпус 2;Москва, Новоалексеевская ул. 16 корпус 2 ;55.80823359999999;37.6477517;9/20;66,6;36,1;11,2;Л;ПГ;;4+;Нет;32308866;485118;+7(495)921-5664;01.11.2022 14:14:18;Нет;Авито, Циан, ДомКлик
27;3;Алексеевская, ВДНХ, Выставочный центр;7п;Москва, Новоалексеевская ул.;16 корпус 2;Москва, Новоалексеевская ул. 16 корпус 2 ;55.80823359999999;37.6477517;17/21;65;;24;Л;П;;2;Нет;32490000;499846;+7(967)030-9706;01.11.2022 10:23:38;Нет;Авито, Циан, ДомКлик
15;3;-;;Москва, Мира пр-т.;118;Москва, Мира пр-т. 118 ;55.8102355;37.6385271;3/10;90;57;11;;П;Да;Р;Нет;32900000;365556;+7(985)386-1848;01.11.2022 8:03:35;Нет;Авито, Циан, ДомКлик
19;3;Алексеевская;15п;Москва, Маломосковская ул.;14;Москва, Маломосковская ул. 14 ;55.8127677;37.6477996;1/15;64,5;36;13,6;Л;ПГ;;2;Да;33000000;511628;+7(969)076-9686;01.11.2022 10:22:21;Нет;Авито, Циан, ДомКлик, Юла
21;3;ВДНХ;6п;Москва, Кибальчича ул.;2 корпус 1;Москва, Кибальчича ул. 2 корпус 1 ;55.8161008;37.6430433;6/12;107,2;62,9;14,1;Л;П;;2;Да;33000000;307836;+7(916)277-2188;01.11.2022 12:23:36;Нет;Авито, Циан, ДомКлик, Яндекс
10;3;Алексеевская, ВДНХ, Рижская;2т 10п;Москва, Маломосковская ул.;14;Москва, Маломосковская ул. 14 ;55.8127677;37.6477996;13/22;75;;24;;;;С;Нет;33400000;445333;+7(958)709-5591;01.11.2022 12:25:10;Нет;Авито, Циан
47;3;Алексеевская, ВДНХ, Рижская;5п;Москва, 3-я Мытищинская ул.;3 корпус 2;Москва, 3-я Мытищинская ул. 3 корпус 2 ;55.8057865;37.64434749999999;17/17;78;48,5;13,5;Л2;ПГ;;С;Нет;33950000;435256;+7(966)063-9133;01.11.2022 12:26:02;Нет;Циан
21;4;Алексеевская, ВДНХ, Рижская;2п;Москва, Мира пр-т.;112;Москва, Мира пр-т. 112 ;55.80758660000001;37.6380381;8/9;124,3;81,5;11;;П;;Р;Да;33990000;273451;+7(917)514-1590;01.11.2022 12:24:48;Нет;Авито, Циан, ДомКлик
15;3;Алексеевская, Рижская;11п;Москва, Мира пр-т.;102 корпус 2;Москва, Мира пр-т. 102 корпус 2 ;55.8018194;37.6367379;2/8;80,8;51;14;-;ПГ;;2;Нет;34000000;420792;+7(906)779-3088;01.11.2022 10:20:07;Нет;Авито, Циан, ДомКлик, Юла, Виннер, Яндекс
50;2;Алексеевская, ВДНХ, Выставочный центр;7п;Москва, Новоалексеевская ул.;16 корпус 1;Москва, Новоалексеевская ул. 16 корпус 1 ;55.8084131;37.6469423;11/19;67,4;;11,9;;Г;;;;34278639;508585;+7(495)134-6301;01.11.2022 10:22:48;Нет;Циан, Яндекс
